Id,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,SalePrice,TotalSF,TotalPorchSF,TotalBath,has_2ndFlrSF,has_TotalBsmtSF,has_Fireplaces,has_GarageArea,has_PoolArea,has_TotalPorchSF,build_type_1Fam,build_type_2Fam,build_type_Twnhs,AirCon,street_proximity,f_BrkTil,f_CBlock,f_PConc,sale_Partial,sale_Abnormal,is_NewHome,was_remodeled,yrs_since_built,yrs_since_remodeled,recently_built,recently_remodeled,nd_Blmngtn,nd_Blueste,nd_BrDale,nd_BrkSide,nd_ClearCr,nd_CollgCr,nd_Crawfor,nd_Edwards,nd_Gilbert,nd_IDOTRR,nd_MeadowV,nd_Mitchel,nd_NAmes,nd_NPkVill,nd_NWAmes,nd_NoRidge,nd_NridgHt,nd_OldTown,nd_SWISU,nd_Sawyer,nd_SawyerW,nd_Somerst,nd_StoneBr,nd_Timber,nd_Veenker
398,10.285953743107962,3,0,0,4,4,288,3,3,3,3,0,540,5,0,324,199.66093546684243,4,876,936,0,7.660835654102829,0,0,2,0,4,1,3,8,6,1,1,1,112.71848153283588,4,4,2,0,168,0,0,0,0,7,169500,20.961386606784004,18.215971634729083,2.0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
399,10.506061345552435,3,0,0,4,1,0,3,1,2,3,5,0,5,0,961,216.09993010259154,3,1077,0,0,7.11967739071634,0,0,1,0,2,1,3,6,1,0,2,1,137.91817728274606,3,3,0,0,0,0,0,0,0,11,67000,19.493445547726008,0.0,1.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,87,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,10.375742690015867,3,0,0,6,4,100,2,2,3,3,2,812,5,0,280,237.632955987044,4,1112,438,0,7.498199091992428,1,0,2,0,2,1,2,7,6,0,0,2,170.38483469189475,4,4,2,0,168,0,0,0,0,10,241000,20.890504109871248,18.215971634729083,3.0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401,11.18919227080652,1,0,0,7,4,0,2,2,3,3,2,786,5,0,474,264.28960074889625,4,1288,0,0,7.305578953844098,1,0,1,1,1,1,0,4,6,2,0,2,189.79929909456183,4,4,2,120,30,0,0,224,0,12,245500,20.690749687238625,26.426253929509247,2.5,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
402,10.476215215292807,0,0,0,6,4,0,2,2,3,0,2,24,5,0,1286,272.040246420668,4,1310,0,0,7.323188151903117,0,0,2,0,3,1,2,6,6,1,0,2,158.23138405618928,4,4,2,0,0,0,0,0,0,7,164990,20.844257713960925,0.0,2.0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,10.676933881920784,3,0,0,4,7,0,3,3,3,3,5,0,5,0,672,165.60576230754714,4,672,0,0,6.63061750372578,0,0,1,0,2,1,3,4,6,0,2,1,104.27195618281822,4,4,0,168,0,0,0,0,0,8,108000,17.41115402177604,18.215971634729083,1.0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,68,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
404,10.903432249680128,3,0,0,7,4,650,2,2,3,3,5,0,5,0,1141,245.51155483639042,4,1165,1098,0,7.89255602065912,0,0,2,1,4,1,2,10,6,1,0,2,164.6537928111789,4,4,2,144,123,0,0,0,0,7,258000,22.3326982609824,22.62763516358307,2.5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
405,10.698136056173595,0,0,0,5,4,0,3,2,3,3,5,0,5,0,806,189.60276459029492,4,806,766,0,7.512869441338056,0,0,2,1,3,1,3,7,6,1,0,2,149.46404164156567,4,4,2,0,40,0,0,0,0,5,168000,20.314353134661047,8.967365270301489,2.5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,12,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,10.649430071730666,0,0,0,3,3,0,3,3,3,3,1,1116,5,0,165,267.5544427819736,4,1620,0,0,7.544181653053847,1,0,2,0,3,1,3,8,2,1,2,2,186.7000883130451,4,4,2,120,78,0,0,0,0,6,150000,21.41349494385304,19.682449453797066,3.0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
407,10.712937297029912,3,0,0,5,4,0,3,3,3,3,5,0,5,0,1064,233.0896878809736,0,1166,0,473,7.55632204234037,0,0,1,0,3,1,3,6,1,0,2,1,104.27195618281822,4,4,2,0,0,0,0,0,0,3,115000,21.017175330321738,0.0,1.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,72,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
408,11.243218300298814,3,0,0,5,6,0,3,2,3,3,5,0,5,0,840,195.52092191352276,4,840,840,0,7.582050020823758,0,0,2,0,4,1,3,8,6,0,2,1,127.84165050972572,4,4,2,0,0,160,0,0,0,3,177000,20.630134682032093,17.799823787313628,2.0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,93,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,11.114511164400296,3,0,0,6,4,350,2,0,1,3,5,0,5,0,1063,232.9268571459731,4,1071,1101,0,7.849742774619544,0,0,2,1,3,1,2,9,6,1,1,3,319.247135382524,4,4,2,192,62,0,0,0,0,8,280000,22.036482025096408,22.109654088355583,2.5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
410,10.752959815739146,3,0,0,7,4,100,2,0,3,3,2,789,5,0,245,228.18723408676564,4,1050,1028,0,7.803603781829049,1,0,2,1,3,1,0,8,6,1,0,3,288.4519917420266,4,4,2,0,102,0,0,0,0,4,339750,21.81318338160944,14.341140371341732,3.5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
411,10.592431445009613,3,0,0,4,2,0,3,3,0,3,5,0,5,0,1276,266.77837072314867,0,1276,0,0,7.29584753798805,0,0,1,0,3,1,3,5,4,0,2,1,141.90102011871502,4,4,2,0,0,0,0,0,0,6,60000,20.699366370586194,0.0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,51,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,12.333159576367585,3,0,0,4,4,0,3,3,3,2,4,1056,5,0,0,231.78592339868547,4,1056,0,0,7.099229843549406,1,0,1,0,3,1,3,5,6,0,0,2,211.78522968974397,4,4,2,264,0,0,0,0,0,1,145000,19.680768017737698,22.509415266492596,2.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,9.574896241047783,1,0,0,6,4,432,0,0,3,0,2,578,5,0,892,296.34445988620115,4,1478,0,0,7.448697504123804,1,0,2,1,2,1,2,7,6,1,0,2,184.83485056343181,4,4,2,0,144,0,0,0,0,6,222000,21.50444791462309,16.930050431521998,3.5,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
414,10.505027672961932,3,0,0,4,5,0,3,3,3,3,5,0,5,0,1008,223.90844126797649,0,1028,0,0,7.071328851215436,0,0,1,0,2,1,3,5,6,1,2,2,145.20043927138238,4,4,2,0,0,130,0,0,0,3,115000,19.48830941193265,16.122166489098536,1.0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,83,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
415,10.804729963535365,1,0,0,6,4,0,2,2,3,3,1,50,2,531,499,235.689597500238,4,1080,1017,0,7.813094795847395,0,1,2,1,3,1,2,9,6,1,2,3,243.23312524912043,4,4,2,196,187,0,0,0,0,12,228000,21.932030072752735,26.71527999533145,3.0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
416,10.495986686421881,0,0,0,6,4,0,2,2,3,0,2,24,5,0,1316,276.6536264529961,4,1340,0,0,7.346732881927857,0,0,2,0,3,1,2,6,6,0,0,2,156.93972576161434,4,4,2,100,30,0,0,0,0,8,181134,20.969679314630962,16.122166489098536,2.0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,10.329322153270313,3,0,0,5,6,203,3,3,3,3,0,209,5,0,463,165.60576230754714,4,672,728,0,7.392290441618162,0,0,1,1,3,1,3,6,6,1,0,2,171.01884978934424,4,4,2,0,0,0,0,0,0,3,149500,19.58016227942592,0.0,1.5,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
418,11.736379294431375,0,0,0,5,5,0,3,2,3,3,1,1128,5,0,242,281.24020700738475,0,1370,1254,0,8.047035552032321,1,0,2,1,4,1,3,10,6,1,2,3,296.2892062574855,4,4,0,0,0,0,0,0,0,11,239000,23.284098027530273,0.0,3.5,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,89,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,10.381415300962855,3,0,0,4,5,0,3,3,3,3,0,312,5,0,444,180.77992999508868,1,756,378,0,7.173242371271473,1,0,1,1,3,1,3,7,6,0,2,1,104.27195618281822,4,4,1,0,0,0,0,0,0,4,126000,19.102233600239785,0.0,2.5,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,67,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,10.427529858031823,3,0,0,4,5,0,3,3,3,3,1,775,5,0,281,231.78592339868547,4,1056,0,0,7.099229843549406,1,0,1,0,3,1,3,6,6,1,2,1,126.4844835737157,4,4,2,0,85,184,0,0,0,7,142000,19.680768017737698,22.706023298093548,2.0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
421,10.190740075628932,3,0,0,6,4,200,3,2,1,1,2,1309,5,0,35,277.2667024739456,4,1344,0,0,7.349832531206218,2,0,2,0,2,2,3,8,6,0,0,4,273.76388911335005,4,4,2,0,0,0,0,0,0,11,206300,20.986235717822343,0.0,4.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,11.331872172211545,0,0,0,5,6,126,2,2,3,3,0,1246,5,0,356,315.8794531975082,4,1602,0,0,7.532548982434648,0,1,2,0,3,1,2,8,6,1,0,2,198.72206406196702,4,4,2,240,0,0,0,0,0,6,215000,21.980838290024,21.534428007687612,2.5,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,32,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
423,11.695087021768675,3,0,1,4,4,0,3,3,3,3,5,0,5,0,988,220.59750679391328,0,988,0,0,7.030131853543471,0,0,1,0,2,1,3,4,6,0,1,2,195.96302765670242,4,4,0,0,0,0,0,0,0,2,113000,19.332357341645988,0.0,1.0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424,10.540029081290903,3,0,0,7,4,473,2,2,3,3,2,986,5,0,484,296.34445988620115,4,1470,1160,0,8.049420447785327,1,0,2,1,4,1,2,8,6,1,0,3,248.4776149541462,4,4,2,0,66,0,0,0,0,6,315000,23.443183845152298,11.572761559332926,3.5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
425,10.510923864773977,3,0,0,5,4,74,3,2,3,3,3,616,5,0,580,254.25079645773118,0,1196,0,0,7.228549727859258,1,0,1,0,2,1,3,6,6,1,1,1,124.10131565997614,4,4,2,0,44,0,0,0,0,5,139000,20.346132195629853,9.420738574882305,2.0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426,9.233182101631726,3,0,0,6,7,0,3,3,3,3,5,0,5,0,651,161.73681138670372,4,707,682,0,7.3840853092917405,0,0,1,1,3,1,3,6,6,2,2,1,104.27195618281822,4,4,1,0,0,126,0,0,0,9,135000,19.49857774144488,15.882236571682803,1.5,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,63,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
427,10.97973562414469,3,0,1,6,4,145,2,2,3,1,2,1518,5,0,0,303.49890822457746,4,1644,0,0,7.5594936360018545,1,1,2,0,2,1,2,5,6,1,0,2,210.88000440459967,4,4,2,80,0,0,0,396,0,8,275000,21.904773985401352,29.496516168889894,3.5,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
428,10.449707379890423,0,0,0,3,5,0,3,3,3,3,4,288,5,0,619,207.00458365604737,4,907,0,0,6.941375141731213,0,0,1,0,3,1,3,5,6,0,2,1,142.56230810683698,4,4,2,0,0,0,0,0,0,7,109008,18.891945804866726,0.0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429,10.134115149055084,3,0,0,6,4,108,2,2,3,3,2,664,5,0,544,256.14351425866647,4,1208,0,0,7.238924596332692,1,0,2,0,2,1,2,6,6,0,1,2,228.52436596221008,4,4,2,105,54,0,0,0,0,9,195400,20.40027359791732,17.746970459133955,3.0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,10.831649265456463,0,0,0,5,4,0,3,2,3,2,2,1005,5,0,387,284.58709510594264,4,1412,0,0,7.401168745769442,1,0,2,0,3,1,2,6,6,1,2,2,212.9908068939074,4,4,2,0,0,169,0,0,0,3,175000,21.22207600631158,18.267181485547045,3.0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,8.345898964876344,3,0,0,5,4,232,3,3,3,3,0,387,5,0,96,129.48121237733562,4,483,504,0,7.029080825492916,0,0,1,1,2,1,3,4,6,0,2,1,112.71848153283588,4,4,2,0,0,0,0,0,0,7,85400,17.843564087125504,0.0,1.5,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,37,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,9.884167141766367,0,0,0,5,6,0,3,3,3,3,5,0,5,0,901,205.98541698750614,4,1088,110,0,7.2302860354636165,0,0,1,0,4,1,3,7,6,0,-1,0,0.0,-1,-1,0,0,98,0,0,0,0,9,79900,19.648235915139924,14.064687055130445,1.0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,88,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
433,8.514027761285378,3,0,0,4,4,376,3,3,3,3,0,471,5,0,294,182.37897747363124,4,765,600,0,7.365956759398029,1,0,1,1,2,1,3,6,2,0,2,2,171.01884978934424,4,4,2,240,36,0,0,0,0,8,122500,19.725554795876924,22.977765261172948,2.5,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,36,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,10.757758777236576,0,0,0,5,4,0,3,2,3,3,5,0,5,0,926,210.22045397235763,4,926,678,0,7.533847898853942,0,0,2,1,3,1,3,7,6,1,0,2,180.46555921647283,4,4,2,0,36,0,0,0,0,7,181000,20.65184311789696,8.487589956957331,2.5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,11,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,8.494162446401383,3,0,0,3,6,0,3,2,3,0,0,495,5,0,135,157.83526847894086,4,630,0,0,6.563823039159779,1,0,1,0,1,1,3,3,6,0,-1,0,0.0,-1,-1,2,88,0,0,0,0,0,6,81000,17.10491940762876,13.343938556544375,2.0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,10.7364668840704,1,0,0,6,5,0,2,2,3,0,2,385,0,344,70,188.3763280806073,4,827,834,0,7.570205798616159,1,0,2,1,3,1,2,6,6,1,1,2,205.12578157953644,4,4,2,158,61,0,0,0,0,4,212000,20.49844934653425,20.634070544918977,3.5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,13,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,9.574013739787206,3,0,0,5,7,0,3,1,3,3,5,0,5,0,648,161.1814744859444,0,734,384,0,7.158481577621799,0,0,1,0,2,1,3,6,6,0,2,2,171.01884978934424,4,4,2,0,0,0,0,0,0,10,116000,18.75555446721446,0.0,1.0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,86,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
438,9.977528616728183,3,0,0,5,6,0,2,3,3,3,5,0,5,0,884,203.0881332428459,4,904,0,0,6.937938482701116,0,0,1,0,2,1,3,4,6,0,2,1,82.40481041276239,4,4,2,0,0,105,0,0,0,1,119000,18.818422598988928,14.54442510941575,1.0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,83,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,9.538226929343011,3,0,0,4,5,0,3,3,3,3,3,365,5,0,75,120.78101244961469,4,694,0,0,6.663968496182845,0,0,1,0,2,1,2,4,6,1,2,1,142.56230810683698,2,4,1,0,0,34,0,0,0,3,90350,16.61414475056973,8.23639473259092,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,94,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,10.932299339608905,3,0,0,5,7,0,3,3,0,2,5,0,5,0,684,167.80245341345673,4,684,512,0,7.228549727859258,0,0,1,0,3,1,2,7,6,0,2,2,198.41594373273853,4,4,2,0,46,0,0,0,0,8,110000,19.07494648270086,9.638688116970467,1.0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,89,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,11.2306273945948,3,0,0,9,4,200,0,0,3,1,2,1767,0,539,788,514.7084191068793,4,2402,0,0,7.95475622017506,1,0,2,0,2,1,0,10,6,2,0,3,241.4791565423919,4,4,2,0,72,0,0,170,0,4,555000,25.286049080483092,21.617766789579328,3.0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
442,10.90541977477634,3,0,0,3,3,270,3,3,3,3,0,133,5,0,1307,291.84208251417806,1,1440,0,0,7.421596569120719,0,0,2,0,4,2,1,8,6,0,-1,0,0.0,-1,-1,2,0,0,0,0,0,0,9,118000,21.372483291960897,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,10.028832026741652,3,0,0,4,6,0,3,3,3,3,5,0,5,0,1078,235.3651595939634,4,1128,445,0,7.513531417879259,0,0,2,0,3,1,3,8,6,1,2,2,145.20043927138238,4,4,1,0,0,0,0,0,0,6,162900,20.909336267599922,0.0,2.0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,78,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,9.425377901545028,3,0,0,6,4,72,2,0,3,0,5,0,5,0,1258,263.9779280558085,4,1258,0,0,7.281078558282276,0,0,2,0,2,1,2,6,6,1,0,3,234.43342323622204,4,4,2,144,16,0,0,0,0,6,172500,20.621432431399814,17.799823787313628,2.0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,10.4736479478146,3,0,0,6,4,0,2,2,3,3,2,642,5,0,273,208.3607494436786,4,933,975,0,7.714629605958241,1,0,2,1,4,1,2,8,6,1,2,2,187.63109185692295,4,4,2,144,133,0,0,0,0,7,210000,21.259974080577532,23.01625962883553,3.5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,14,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,10.631231780256133,3,0,0,5,4,0,3,3,3,3,5,0,5,0,1436,291.2399302318277,4,1689,0,0,7.587614051700295,0,0,1,0,3,1,3,7,6,1,2,2,183.58894023363396,4,4,2,0,0,0,0,0,0,11,127500,21.837107087118508,0.0,1.0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,11.320225841467874,0,0,0,5,5,0,2,3,3,3,0,247,4,713,557,303.3504634346758,4,1888,0,0,7.703647877591235,0,0,2,1,2,1,2,6,4,1,0,2,213.59300353424518,4,4,2,0,0,0,0,0,0,6,190000,22.334416421700894,0.0,2.5,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,44,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448,10.803067029570258,0,0,0,6,4,0,2,2,3,3,5,0,5,0,930,210.89528309891705,4,956,930,0,7.702543352070515,0,0,2,1,4,1,2,10,6,1,0,2,168.16146720346578,4,4,2,89,0,0,0,0,0,7,199900,21.246034919804387,13.41805822550317,2.5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,8,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,10.450783789121026,3,0,0,5,5,0,3,3,3,3,5,0,5,0,780,185.03323648856548,4,780,596,0,7.374304673307452,0,0,2,0,3,1,3,7,6,1,2,1,89.09152082465565,4,4,0,0,0,0,0,0,0,6,119500,19.789726881640906,0.0,2.0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,69,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,9.977528616728183,3,0,0,2,6,0,3,3,3,3,0,331,5,0,318,161.36666091156306,4,679,504,0,7.2171929138551265,0,0,1,1,2,1,3,6,6,0,2,1,127.84165050972572,4,4,2,0,176,0,0,0,0,6,120000,18.942364950683512,18.62086348627598,1.5,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,59,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
451,9.906858731057786,3,0,0,5,7,0,3,3,3,3,5,0,5,0,813,190.82643400857162,0,813,0,0,6.827923244044429,0,0,1,0,2,1,2,5,6,0,2,1,114.8071154586174,1,1,0,0,113,0,0,0,0,6,110000,18.340451962809638,15.070745027223635,1.0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
452,13.32945873914443,0,0,1,6,4,0,3,2,3,1,0,655,5,0,878,305.72253839092537,4,1533,0,0,7.486720474879322,1,0,2,0,2,1,2,5,6,2,2,2,212.9908068939074,4,4,2,200,54,0,0,0,0,12,280000,21.72789728197413,22.109654088355583,3.0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,31,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,10.55477991792107,0,0,0,5,4,42,2,0,3,3,0,742,5,0,130,201.03426481533046,4,888,868,0,7.628131879625005,1,0,2,1,3,1,3,7,6,0,0,2,165.29282602158284,4,4,2,144,122,0,0,0,0,7,204000,20.86110961964351,22.588314059648727,3.5,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
